hex_id,Elevation,TotalRainfall,Slope,LengthFromRiver,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,Risk_Score,Risk_Score_rw,r_stream_m,w_stream_m,r_elev,w_elev,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,r_lu,w_lu
8a658bd06217fff,184,1428.28,46.09,588.83752,U602,U,U6,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd111a7fff,245,1422.24,39.88,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15bb7fff,95,1426.65,29.45,75.08631,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06847fff,241,1438.53,18.42,588.83752,M201,M,M2,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd10b77fff,49,1424.01,36.92,80.77887,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06347fff,211,1430.54,23.74,340.81184,U602,U,U6,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06db7fff,45,1438.51,30.54,223.57122,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06897fff,176,1436.88,55.15,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd00db7fff,0,1432.9,68.05,340.81184,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1529ffff,212,1423.05,15.5,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06767fff,188,1428.3,24.82,340.81184,A204,A,A2,A,15,3,1,0.26,3,3,4,0.3,4,0.26,0.16,3,0.02
8a658bd1555ffff,176,1425.57,53.33,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0271ffff,140,1422.14,4.87,103.62678,U301,U,U3,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd066b7fff,91,1425.91,65.1,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0689ffff,209,1436.05,34.36,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06687fff,90,1425.58,64.93,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0610ffff,179,1433.75,62.66,67.3074,A204,A,A2,A,16,3,4,0.26,3,3,4,0.3,2,0.26,0.16,3,0.02
8a658bd026c7fff,87,1422.17,44.77,85.68004,U201,U,U2,U,14,3,1,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15cc7fff,95,1427.26,58.82,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1544ffff,90,1424.53,55.57,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15677fff,187,1423.28,19.43,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0680ffff,175,1438.77,68.9,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02497fff,188,1422.31,1.61,121.53162,U101,U,U1,U,16,3,3,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02977fff,209,1425.95,27.06,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd027a7fff,216,1422.12,32.34,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd068f7fff,209,1436.95,21.43,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd020effff,86,1422.5,0.91,71.85508,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06b8ffff,212,1435,11.67,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd118a7fff,214,1422.55,17.75,96.44206,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd022b7fff,94,1422.39,11.97,71.85508,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02007fff,137,1422.69,62.48,103.62678,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0630ffff,1,1430.26,59.04,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1085ffff,94,1424.43,40.67,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15667fff,176,1423.28,53.34,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd068cffff,232,1435.64,9.16,588.83752,M201,M,M2,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0059ffff,90,1426.58,65.69,325.18892,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3190ffff,181,1474.17,1.82,102.51729,M102,M,M1,M,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06d6ffff,174,1438.64,55.69,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10b07fff,95,1424.27,48.64,601,U101,U,U1,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd0686ffff,191,1439.22,22.44,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02167fff,192,1423.47,69.19,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15b1ffff,94,1426.38,68.29,80.13392,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1558ffff,181,1425.97,34.12,588.83752,U101,U,U1,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd069a7fff,179,1441.67,6.46,91.39996,M101,M,M1,M,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11917fff,185,1422.81,19.09,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02c77fff,184,1423.38,64.27,82.63369,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02d2ffff,50,1424.48,62.31,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31287fff,197,1446.64,28.3,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd066e7fff,197,1425.55,7.04,588.83752,M304,M,M3,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06c97fff,189,1434.27,62.36,72.07233,U602,U,U6,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02967fff,174,1426.3,56.01,325.18892,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06067fff,217,1431.99,55.77,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0261ffff,4,1422.14,71.18,71.85508,M102,M,M1,M,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10b5ffff,197,1423.53,53.21,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1528ffff,199,1423,21.14,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02d8ffff,193,1423.58,22.08,82.63369,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd3326ffff,183,1433.37,52.78,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd061a7fff,52,1433.43,68.51,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1518ffff,211,1425.86,13.7,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04c17fff,54,1454.45,32.69,163.26774,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd157a7fff,191,1424.29,66.91,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd118e7fff,175,1422.38,59.75,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0249ffff,177,1422.24,68.25,107.52558,U101,U,U1,U,13,3,3,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd111affff,45,1422.21,67.15,601,U101,U,U1,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd31a8ffff,180,1457.45,10.42,588.83752,M102,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0450ffff,0,1446.87,75.21,588.83752,U201,U,U2,U,12,3,2,0.26,0,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02147fff,189,1423.19,62.53,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b57fff,199,1422.14,45.55,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0201ffff,206,1422.52,64,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02537fff,209,1422.73,11.15,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31ac7fff,54,1457.31,57.99,588.83752,M101,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02d6ffff,199,1424.17,44.78,80.99359,U101,U,U1,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c9a7fff,45,1422.29,29.54,601,M102,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd026d7fff,255,1422.15,74.52,588.83752,U201,U,U2,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd31b8ffff,179,1462.12,59.17,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0219ffff,210,1422.54,11.36,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150b7fff,209,1425.48,5.62,588.83752,U405,U,U4,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd332effff,95,1432.09,59.34,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02c5ffff,189,1422.99,17.54,103.62678,U101,U,U1,U,18,4,4,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1188ffff,52,1422.42,42.47,241.96268,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02cb7fff,237,1423.31,28.77,235.89065,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1588ffff,228,1427.67,31.4,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1195ffff,174,1422.43,38.87,241.96268,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02b97fff,43,1423.7,42,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150a7fff,219,1425.44,11.77,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1ccf7fff,0,1422.19,0,601,F201,F,F2,F,6,1,1,0.26,0,3,4,0.3,0,0.26,0.16,1,0.02
8a658bd11b1ffff,49,1422.18,14.25,230.79768,U101,U,U1,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04c27fff,0,1457.05,0,174.82488,W101,W,W1,W,12,2,4,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd06047fff,188,1431.16,7.62,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1560ffff,214,1423.32,6.74,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15a87fff,189,1424.93,27.94,601,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd158e7fff,45,1427.67,43.85,75.08631,U101,U,U1,U,15,3,4,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd31b07fff,177,1466.82,50.67,588.83752,M101,M,M1,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd020dffff,255,1422.32,2.35,588.83752,U301,U,U3,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0655ffff,200,1430.09,62.45,588.83752,M304,M,M3,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15867fff,185,1428.5,65.36,588.83752,U502,U,U5,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31687fff,199,1443.07,10.84,588.83752,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02427fff,188,1422.39,8.55,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0244ffff,216,1422.16,18.29,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15c67fff,191,1428.31,17.88,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02aeffff,0,1423.94,0,601,M101,M,M1,M,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd150cffff,211,1424.12,38.86,99.35242,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15b57fff,192,1426.06,60.56,80.13392,M101,M,M1,M,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1592ffff,205,1431.13,56.6,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02b2ffff,0,1425.27,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd15207fff,185,1423.29,32.51,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1549ffff,89,1424.9,40.46,52.65779,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02187fff,210,1422.68,14.28,103.62678,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11b47fff,185,1422.12,27.63,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd332c7fff,193,1431.97,25.6,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06887fff,177,1437.3,49.15,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02b9ffff,192,1423.63,50.7,601,U602,U,U6,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd061b7fff,220,1433.1,45.89,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0685ffff,230,1437.42,38.71,588.83752,M201,M,M2,M,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15097fff,187,1425.13,18.24,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31b0ffff,194,1465.82,70.29,588.83752,M405,M,M4,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06907fff,197,1442.97,18.21,92.66359,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06017fff,218,1431.35,12.91,67.3074,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06387fff,186,1428.99,5.87,588.83752,M201,M,M2,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd044c7fff,0,1440.68,72.08,44.65593,U602,U,U6,U,9,2,3,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd15ac7fff,184,1424.38,65.27,235.89065,U101,U,U1,U,16,3,3,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02337fff,181,1422.96,59.66,601,M101,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd020f7fff,137,1422.41,52.06,588.83752,U301,U,U3,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02ac7fff,0,1423.67,0,601,M101,M,M1,M,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02d57fff,217,1423.88,68.47,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd316affff,52,1443.47,33.63,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06917fff,197,1442.18,31.52,91.39996,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0609ffff,197,1429.37,13.69,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a4ffff,49,1424.54,60.23,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd33a4ffff,95,1440.1,57.06,91.24068,M101,M,M1,M,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0620ffff,49,1428.45,55.11,325.18892,U602,U,U6,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15747fff,93,1423.67,54.09,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd154d7fff,176,1424.57,56.12,52.65779,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15aa7fff,205,1425.42,12.5,601,U101,U,U1,U,15,3,1,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd035b7fff,0,1422.97,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd065a7fff,190,1431.58,66.1,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02547fff,199,1422.42,20.19,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0672ffff,188,1428.42,30.23,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a27fff,192,1425.91,51.59,80.13392,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11a37fff,239,1422.18,48.27,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11177fff,47,1422.28,24.67,241.96268,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06a07fff,92,1435.23,54.35,85.77758,U602,U,U6,U,13,3,3,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd067b7fff,54,1427.53,13.78,588.83752,M101,M,M1,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02a27fff,0,1424.5,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02407fff,197,1422.3,8.74,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd026b7fff,239,1422.1,30.85,588.83752,F201,F,F2,F,12,3,2,0.26,3,3,4,0.3,2,0.26,0.16,1,0.02
8a658bd0659ffff,176,1429.98,3.32,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1c8b7fff,22,1422.3,58.19,601,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31ad7fff,230,1456.24,23.92,588.83752,M201,M,M2,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd022a7fff,89,1422.51,65.69,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06d07fff,216,1439.42,62.75,588.83752,U301,U,U3,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31667fff,209,1445.52,6.43,87.85448,U405,U,U4,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02d77fff,177,1424.27,36.8,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0451ffff,195,1446.1,16.09,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15257fff,200,1422.93,8.35,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06977fff,186,1442.61,23.72,588.83752,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04537fff,177,1448.41,51.26,588.83752,U201,U,U2,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd026dffff,97,1422.18,17.16,972.80644,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10a77fff,217,1423.32,53.34,601,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02727fff,136,1422.24,43.01,588.83752,U301,U,U3,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11c67fff,186,1422.49,49.23,96.44206,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd022d7fff,89,1422.6,41.24,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3175ffff,191,1446.35,6.14,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06087fff,177,1430.1,67.07,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02d4ffff,176,1423.84,3.93,80.99359,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02657fff,30,1422.19,32.73,71.85508,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd060a7fff,93,1431.02,27.49,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11a4ffff,238,1422.14,7.7,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd028cffff,49,1423.73,42.06,601,U101,U,U1,U,14,3,1,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15b17fff,219,1426.81,31.12,80.13392,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11d6ffff,185,1422.66,46.78,96.44206,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06a9ffff,177,1432.06,66.47,588.83752,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02a57fff,0,1424.18,0,601,M101,M,M1,M,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd005affff,0,1427.58,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd15177fff,192,1426.2,62.51,75.08631,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd3334ffff,101,1435.14,67.12,81.88998,U101,U,U1,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31067fff,93,1456.81,37.05,588.83752,M102,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1504ffff,101,1424.29,65.01,601,M101,M,M1,M,14,3,1,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0255ffff,217,1422.31,3.87,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02d87fff,185,1423.85,10.02,82.63369,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0278ffff,224,1422.11,3.36,71.85508,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0212ffff,228,1423.31,37.84,601,U101,U,U1,U,14,3,1,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02437fff,209,1422.39,45.36,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1572ffff,209,1424.16,15.13,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0290ffff,174,1425.63,21.76,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31327fff,47,1455.51,16.92,588.83752,M102,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15767fff,184,1423.87,11.65,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02cf7fff,210,1422.98,15.23,107.51409,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06a67fff,,1435.83,82.52,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd020affff,103,1422.43,53.14,588.83752,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06637fff,186,1426.85,27.44,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
