hex_id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd0250ffff,212,5.354561,1422.48,5.35,M101,M,M1,M,2,588.83752,2,0.26,212,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11d57fff,191,21.84116,1422.65,21.84,U101,U,U1,U,2,96.44206,2,0.26,191,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd02267fff,0,0,1423.3,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd0231ffff,190,62.004971,1422.85,62,U602,U,U6,U,2,601,1,0.26,190,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd152b7fff,191,32.640648,1423.38,32.64,U101,U,U1,U,2,588.83752,2,0.26,191,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0636ffff,185,72.272461,1431.07,72.27,U602,U,U6,U,2,340.81184,1,0.26,185,0,4,0.3,2,0.26,0.16,0.02,2,9
8a658bd06b67fff,0,52.740219,1438.69,52.74,U602,U,U6,U,2,320.52207,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd33257fff,45,36.374775,1433.03,36.37,U602,U,U6,U,2,588.83752,2,0.26,45,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd068a7fff,215,30.210899,1438.4,30.21,M101,M,M1,M,2,588.83752,2,0.26,215,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd02487fff,172,70.551582,1422.29,70.55,U101,U,U1,U,2,121.53162,3,0.26,172,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1199ffff,215,63.154724,1422.65,63.15,U101,U,U1,U,2,96.44206,3,0.26,215,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd31307fff,175,15.751932,1453.93,15.75,M102,M,M1,M,2,588.83752,2,0.26,175,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15927fff,45,66.277145,1431.66,66.28,U101,U,U1,U,2,81.88998,2,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1535ffff,199,18.260807,1423.29,18.26,U101,U,U1,U,2,588.83752,2,0.26,199,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd0232ffff,0,75.284462,1423.23,75.28,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd02017fff,207,7.039817,1422.58,7.04,U101,U,U1,U,2,588.83752,2,0.26,207,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06257fff,172,65.936966,1428.25,65.94,U602,U,U6,U,2,325.18892,2,0.26,172,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd020d7fff,19,25.483196,1422.31,25.48,U301,U,U3,U,2,588.83752,2,0.26,19,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15aeffff,208,66.733345,1424.41,66.73,U101,U,U1,U,2,82.63369,3,0.26,208,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd04597fff,232,32.951954,1443.99,32.95,U502,U,U5,U,2,588.83752,3,0.26,232,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd15017fff,95,55.999603,1425.47,56,U101,U,U1,U,2,87.69903,4,0.26,95,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd1cdaffff,227,5.82323,1422.18,5.82,F201,F,F2,F,1,588.83752,2,0.26,227,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd15657fff,176,16.054401,1423.13,16.05,U101,U,U1,U,2,588.83752,2,0.26,176,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06ae7fff,232,14.430717,1433.71,14.43,U602,U,U6,U,2,340.81184,3,0.26,232,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1086ffff,94,60.639751,1424.82,60.64,U101,U,U1,U,2,52.65779,4,0.26,94,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd1570ffff,208,18.672756,1423.92,18.67,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd152c7fff,185,46.880199,1422.79,46.88,U101,U,U1,U,2,106.17455,3,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06a0ffff,174,40.559605,1434.65,40.56,U602,U,U6,U,2,85.77758,3,0.26,174,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd15837fff,184,57.297474,1429.52,57.3,U101,U,U1,U,2,75.08631,4,0.26,184,4,4,0.3,4,0.26,0.16,0.02,4,18
8a658bd118cffff,52,69.494843,1422.3,69.49,U101,U,U1,U,2,588.83752,2,0.26,52,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15277fff,197,10.828558,1423.08,10.83,U101,U,U1,U,2,121.53162,1,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd06097fff,202,10.14064,1429.83,10.14,M304,M,M3,M,2,588.83752,2,0.26,202,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3335ffff,45,28.36014,1434.95,28.36,U201,U,U2,U,2,81.88998,3,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0281ffff,181,47.477856,1424.25,47.48,U101,U,U1,U,2,601,1,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15adffff,182,20.595676,1424.04,20.6,U101,U,U1,U,2,235.89065,3,0.26,182,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd02b57fff,0,0,1424.85,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd118c7fff,188,71.17981,1422.35,71.18,U101,U,U1,U,2,588.83752,2,0.26,188,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd0240ffff,199,7.930325,1422.24,7.93,U101,U,U1,U,2,588.83752,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1532ffff,51,59.126053,1424.03,59.13,U101,U,U1,U,2,235.89065,3,0.26,51,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd312cffff,194,37.239979,1444.92,37.24,U502,U,U5,U,2,588.83752,3,0.26,194,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06aa7fff,215,24.092043,1434.04,24.09,U602,U,U6,U,2,85.77758,2,0.26,215,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1531ffff,211,1.88076,1423.75,1.88,U101,U,U1,U,2,106.17455,2,0.26,211,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd15407fff,208,21.096252,1425.65,21.1,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3165ffff,191,65.617958,1442.66,65.62,M101,M,M1,M,2,588.83752,2,0.26,191,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd062d7fff,182,8.790437,1426.74,8.79,U101,U,U1,U,2,588.83752,2,0.26,182,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd15797fff,52,47.468449,1424.05,47.47,U101,U,U1,U,2,80.77887,4,0.26,52,4,4,0.3,4,0.26,0.16,0.02,4,18
8a658bd316dffff,182,50.330452,1440.18,50.33,U602,U,U6,U,2,588.83752,2,0.26,182,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15267fff,188,34.595314,1423.07,34.6,U101,U,U1,U,2,121.53162,1,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd1502ffff,225,25.041706,1425.39,25.04,U101,U,U1,U,2,87.69903,4,0.26,225,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd10b67fff,188,63.739853,1424.06,63.74,U101,U,U1,U,2,80.77887,4,0.26,188,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd150e7fff,208,52.382111,1424.72,52.38,U101,U,U1,U,2,99.35242,4,0.26,208,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd312affff,197,17.032558,1447.24,17.03,U201,U,U2,U,2,588.83752,2,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1508ffff,217,12.114793,1424.74,12.11,U101,U,U1,U,2,588.83752,2,0.26,217,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15ba7fff,181,3.28658,1426.76,3.29,U201,U,U2,U,2,80.13392,4,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd3325ffff,192,16.924351,1432.22,16.92,U602,U,U6,U,2,588.83752,2,0.26,192,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd024effff,208,4.553314,1422.15,4.55,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06517fff,92,52.097546,1431.75,52.1,U502,U,U5,U,2,588.83752,2,0.26,92,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06207fff,176,48.466824,1428.68,48.47,U602,U,U6,U,2,325.18892,3,0.26,176,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd02c57fff,192,10.893944,1423.14,10.89,U101,U,U1,U,2,107.51409,1,0.26,192,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd06867fff,185,6.504519,1440.02,6.5,U201,U,U2,U,2,588.83752,2,0.26,185,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31a1ffff,197,11.58319,1459.88,11.58,M101,M,M1,M,2,588.83752,2,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd004b7fff,199,52.418365,1425.99,52.42,U201,U,U2,U,2,325.18892,1,0.26,199,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd151affff,219,14.853172,1426.29,14.85,U101,U,U1,U,2,588.83752,2,0.26,219,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15b67fff,191,69.830109,1426.65,69.83,M101,M,M1,M,2,588.83752,2,0.26,191,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06ad7fff,200,24.264776,1432.03,24.26,U602,U,U6,U,2,588.83752,2,0.26,200,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0600ffff,191,59.00692,1431.18,59.01,U201,U,U2,U,2,94.99787,4,0.26,191,3,4,0.3,3,0.26,0.16,0.02,4,16
8a658bd15ceffff,43,29.881142,1427.21,29.88,U101,U,U1,U,2,588.83752,2,0.26,43,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15ccffff,92,17.42392,1426.73,17.42,U101,U,U1,U,2,588.83752,2,0.26,92,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd04c97fff,187,22.299101,1450.86,22.3,U201,U,U2,U,2,588.83752,2,0.26,187,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3128ffff,54,54.605007,1445.86,54.61,U201,U,U2,U,2,588.83752,2,0.26,54,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0292ffff,92,69.22718,1426.11,69.23,U101,U,U1,U,2,588.83752,2,0.26,92,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1cc27fff,22,51.395267,1422.2,51.4,F201,F,F2,F,1,588.83752,1,0.26,22,3,4,0.3,2,0.26,0.16,0.02,2,11
8a658bd10a67fff,187,21.184183,1423.35,21.18,U101,U,U1,U,2,601,1,0.26,187,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0285ffff,187,26.15106,1424.36,26.15,U101,U,U1,U,2,601,1,0.26,187,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06547fff,195,36.880943,1430.99,36.88,M304,M,M3,M,2,588.83752,2,0.26,195,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd06d17fff,210,49.054909,1439.09,49.05,M101,M,M1,M,2,72.07233,4,0.26,210,4,4,0.3,4,0.26,0.16,0.02,4,18
8a658bd02d9ffff,199,1.737036,1423.54,1.74,U101,U,U1,U,2,82.63369,3,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd02a17fff,0,0,1423.91,0,U602,U,U6,U,2,601,1,0.26,0,3,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd31a67fff,185,43.747715,1462.85,43.75,U201,U,U2,U,2,588.83752,1,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd31647fff,218,18.717377,1443.94,18.72,U502,U,U5,U,2,588.83752,2,0.26,218,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15217fff,174,49.639412,1423.32,49.64,U101,U,U1,U,2,588.83752,2,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31877fff,182,6.751742,1469.94,6.75,U201,U,U2,U,2,588.83752,2,0.26,182,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd06107fff,212,24.336937,1434.29,24.34,U201,U,U2,U,2,588.83752,2,0.26,212,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02467fff,216,4.473469,1422.26,4.47,U101,U,U1,U,2,588.83752,2,0.26,216,3,4,0.3,0,0.26,0.16,0.02,2,11
8a658bd029affff,190,13.134435,1425.04,13.13,M102,M,M1,M,2,80.99359,3,0.26,190,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd153b7fff,210,18.555992,1424.08,18.56,M101,M,M1,M,2,99.35242,4,0.26,210,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd1cc37fff,145,73.156876,1422.19,73.16,F201,F,F2,F,1,972.80644,1,0.26,145,3,4,0.3,4,0.26,0.16,0.02,3,13
8a658bd1cd07fff,29,39.633755,1422.16,39.63,F201,F,F2,F,1,588.83752,2,0.26,29,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd024f7fff,209,46.213169,1422.2,46.21,U101,U,U1,U,2,588.83752,2,0.26,209,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd026e7fff,85,23.710695,1422.16,23.71,M102,M,M1,M,2,71.85508,1,0.26,85,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1cd6ffff,137,58.714035,1422.25,58.71,U201,U,U2,U,2,601,1,0.26,137,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd04d87fff,53,68.969162,1456.13,68.97,M102,M,M1,M,2,588.83752,2,0.26,53,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02a9ffff,51,48.003555,1423.17,48,M101,M,M1,M,2,601,1,0.26,51,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd11d17fff,218,11.254724,1422.86,11.25,U101,U,U1,U,2,96.44206,1,0.26,218,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd02987fff,187,58.901283,1424.8,58.9,U502,U,U5,U,2,80.99359,3,0.26,187,3,4,0.3,4,0.26,0.16,0.02,4,16
8a658bd152dffff,197,6.497154,1422.68,6.5,U101,U,U1,U,2,106.17455,3,0.26,197,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd060e7fff,200,15.902296,1430.39,15.9,U201,U,U2,U,2,340.81184,1,0.26,200,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd02d1ffff,95,61.270241,1423.99,61.27,U101,U,U1,U,2,588.83752,2,0.26,95,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3161ffff,209,41.598721,1443.89,41.6,U602,U,U6,U,2,588.83752,2,0.26,209,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd06147fff,93,54.488602,1433.5,54.49,U201,U,U2,U,2,588.83752,2,0.26,93,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02417fff,187,14.402781,1422.31,14.4,U101,U,U1,U,2,588.83752,2,0.26,187,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0644ffff,185,5.53407,1428.33,5.53,M304,M,M3,M,2,588.83752,2,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0626ffff,0,0,1429.24,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,2,0.26,0.16,0.02,2,9
8a658bd06b0ffff,197,63.224918,1437.51,63.22,U602,U,U6,U,2,85.77758,2,0.26,197,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02b1ffff,0,0,1424.56,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd1184ffff,211,43.689999,1422.26,43.69,U101,U,U1,U,2,588.83752,2,0.26,211,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd068e7fff,185,64.138992,1437.44,64.14,U201,U,U2,U,2,588.83752,2,0.26,185,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1554ffff,193,2.257311,1425.53,2.26,U101,U,U1,U,2,588.83752,2,0.26,193,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd332f7fff,205,63.179085,1432.78,63.18,U101,U,U1,U,2,588.83752,2,0.26,205,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3336ffff,101,53.378292,1436.11,53.38,U101,U,U1,U,2,206.90829,3,0.26,101,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0614ffff,215,50.343803,1433.05,50.34,U502,U,U5,U,2,588.83752,2,0.26,215,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1539ffff,176,8.039087,1423.58,8.04,U101,U,U1,U,2,588.83752,2,0.26,176,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd150dffff,208,46.489735,1424.17,46.49,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd02097fff,225,8.645068,1422.3,8.65,U101,U,U1,U,2,588.83752,4,0.26,225,3,4,0.3,0,0.26,0.16,0.02,3,13
8a658bd04cf7fff,0,11.476084,1451.59,11.48,W101,W,W1,W,4,163.26774,2,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,10
8a658bd1564ffff,199,6.329783,1422.96,6.33,U101,U,U1,U,2,588.83752,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd06cd7fff,193,34.921482,1433.14,34.92,M101,M,M1,M,2,588.83752,2,0.26,193,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0262ffff,30,45.473072,1422.17,45.47,U602,U,U6,U,2,588.83752,2,0.26,30,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31b1ffff,175,27.182301,1465.01,27.18,M101,M,M1,M,2,588.83752,2,0.26,175,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0051ffff,0,0,1427.96,0,U602,U,U6,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd04c9ffff,191,18.49472,1450.15,18.49,U201,U,U2,U,2,588.83752,2,0.26,191,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd0651ffff,193,30.724182,1431.01,30.72,M101,M,M1,M,2,588.83752,2,0.26,193,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15b97fff,189,61.230175,1426.2,61.23,U101,U,U1,U,2,75.08631,4,0.26,189,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd0294ffff,218,46.676716,1425.62,46.68,U201,U,U2,U,2,325.18892,1,0.26,218,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3136ffff,215,15.623814,1453.43,15.62,U201,U,U2,U,2,588.83752,2,0.26,215,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31adffff,197,15.155363,1455.37,15.16,M201,M,M2,M,2,588.83752,2,0.26,197,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd31607fff,95,40.007233,1445.2,40.01,M101,M,M1,M,2,588.83752,2,0.26,95,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06727fff,214,21.954079,1428.82,21.95,U201,U,U2,U,2,588.83752,2,0.26,214,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15a07fff,183,63.837925,1425.48,63.84,U201,U,U2,U,2,80.13392,4,0.26,183,4,4,0.3,1,0.26,0.16,0.02,3,15
8a658bd064a7fff,239,25.043463,1429.31,25.04,U201,U,U2,U,2,588.83752,2,0.26,239,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15a17fff,89,44.307083,1425.44,44.31,U101,U,U1,U,2,601,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd0649ffff,174,64.762802,1427.97,64.76,U201,U,U2,U,2,588.83752,2,0.26,174,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd00487fff,177,72.138954,1425.92,72.14,U201,U,U2,U,2,601,1,0.26,177,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd02447fff,205,9.635438,1422.19,9.64,U101,U,U1,U,2,588.83752,2,0.26,205,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd0264ffff,86,37.274734,1422.3,37.27,U602,U,U6,U,2,601,1,0.26,86,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd06337fff,212,15.812024,1431.06,15.81,U201,U,U2,U,2,588.83752,1,0.26,212,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd060cffff,200,5.198396,1429.12,5.2,U502,U,U5,U,2,340.81184,1,0.26,200,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd0618ffff,197,12.16398,1431.84,12.16,U201,U,U2,U,2,588.83752,2,0.26,197,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd005a7fff,209,67.32505,1427.83,67.33,U602,U,U6,U,2,325.18892,1,0.26,209,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0678ffff,185,14.201607,1426.66,14.2,M304,M,M3,M,2,588.83752,2,0.26,185,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02d27fff,214,16.750462,1424.8,16.75,U101,U,U1,U,2,588.83752,2,0.26,214,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd02d37fff,93,14.524382,1424.63,14.52,U101,U,U1,U,2,588.83752,2,0.26,93,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd11d4ffff,188,6.181843,1422.57,6.18,U101,U,U1,U,2,96.44206,2,0.26,188,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1cce7fff,0,45.7999,1422.21,45.8,U201,U,U2,U,2,601,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd15b87fff,192,66.978348,1426.3,66.98,U602,U,U6,U,2,80.13392,4,0.26,192,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd06cf7fff,177,47.410355,1434.21,47.41,M101,M,M1,M,2,588.83752,2,0.26,177,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd11a07fff,218,37.826012,1422.17,37.83,U101,U,U1,U,2,588.83752,2,0.26,218,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0298ffff,217,10.026663,1424.56,10.03,U502,U,U5,U,2,80.99359,3,0.26,217,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06427fff,176,56.291779,1430.56,56.29,A204,A,A2,A,3,588.83752,2,0.26,176,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd0221ffff,174,66.061272,1422.71,66.06,U602,U,U6,U,2,601,1,0.26,174,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd022dffff,95,68.009552,1422.65,68.01,U602,U,U6,U,2,601,1,0.26,95,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd021a7fff,92,39.243603,1422.89,39.24,U101,U,U1,U,2,103.62678,4,0.26,92,4,4,0.3,3,0.26,0.16,0.02,4,17
8a658bd11a2ffff,91,67.852104,1422.15,67.85,U101,U,U1,U,2,588.83752,2,0.26,91,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd156a7fff,188,21.923695,1423.58,21.92,U101,U,U1,U,2,96.44206,4,0.26,188,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd06b47fff,0,50.583496,1437.6,50.58,U602,U,U6,U,2,320.52207,1,0.26,0,0,4,0.3,0,0.26,0.16,0.02,2,7
8a658bd06caffff,95,47.63958,1434.88,47.64,U101,U,U1,U,2,588.83752,2,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd060d7fff,188,66.345314,1429.1,66.35,U201,U,U2,U,2,588.83752,2,0.26,188,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd024affff,177,19.431032,1422.26,19.43,U101,U,U1,U,2,588.83752,2,0.26,177,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0650ffff,47,60.031525,1431.32,60.03,U502,U,U5,U,2,588.83752,2,0.26,47,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0265ffff,42,40.982857,1422.24,40.98,M102,M,M1,M,2,85.68004,1,0.26,42,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd0648ffff,188,11.584719,1428.06,11.58,U201,U,U2,U,2,588.83752,2,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd3139ffff,54,30.256102,1449.15,30.26,M101,M,M1,M,2,588.83752,2,0.26,54,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02127fff,95,71.07988,1423.38,71.08,U101,U,U1,U,2,601,1,0.26,95,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd15737fff,243,4.187097,1424.49,4.19,U101,U,U1,U,2,588.83752,2,0.26,243,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd04517fff,39,39.242653,1447.01,39.24,U201,U,U2,U,2,588.83752,2,0.26,39,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd11107fff,211,28.665924,1422.3,28.67,U101,U,U1,U,2,241.96268,1,0.26,211,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd15427fff,184,55.819118,1426,55.82,U101,U,U1,U,2,588.83752,2,0.26,184,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd02d5ffff,193,23.267685,1423.7,23.27,U101,U,U1,U,2,80.99359,4,0.26,193,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd1501ffff,95,36.67712,1425.06,36.68,U101,U,U1,U,2,87.69903,4,0.26,95,4,4,0.3,1,0.26,0.16,0.02,3,15
8a658bd15b77fff,92,43.919788,1426.54,43.92,M101,M,M1,M,2,588.83752,2,0.26,92,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15827fff,95,61.701313,1429.55,61.7,U101,U,U1,U,2,75.08631,4,0.26,95,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd0638ffff,217,27.656374,1428.69,27.66,M102,M,M1,M,2,325.18892,2,0.26,217,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd15887fff,95,64.581322,1428.27,64.58,U101,U,U1,U,2,588.83752,2,0.26,95,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd15c5ffff,181,35.669708,1427.17,35.67,U101,U,U1,U,2,588.83752,2,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd06aaffff,188,24.040257,1433.45,24.04,U602,U,U6,U,2,85.77758,2,0.26,188,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd04db7fff,232,15.931633,1456.94,15.93,A204,A,A2,A,3,588.83752,2,0.26,232,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06787fff,50,64.535217,1427.03,64.54,U101,U,U1,U,2,588.83752,2,0.26,50,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd06d1ffff,190,31.813416,1438.31,31.81,U101,U,U1,U,2,72.07233,4,0.26,190,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd11b07fff,41,61.522705,1422.19,61.52,U101,U,U1,U,2,107.52558,3,0.26,41,3,4,0.3,4,0.26,0.16,0.02,4,16
