id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd11d67fff,212.000000,19.768803,1422.770000,19.77,U101,U,U1,U,"2",588.837520,2.000000,0.260000,212.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1cc0ffff,12.000000,5.823230,1422.220000,5.82,U201,U,U2,U,"2",601.000000,1.000000,0.260000,12.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd319affff,90.000000,72.440002,1472.600000,72.44,M101,M,M1,M,"2",102.517290,4.000000,0.260000,90.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",14.000
8a658bd067affff,202.000000,4.838751,1427.210000,4.84,M304,M,M3,M,"2",588.837520,2.000000,0.260000,202.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd04437fff,215.000000,19.154068,1444.770000,19.15,U201,U,U2,U,"2",588.837520,2.000000,0.260000,215.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02c67fff,92.000000,23.298285,1423.500000,23.30,U101,U,U1,U,"2",119.307010,3.000000,0.260000,92.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",17.000
8a658bd1545ffff,197.000000,61.983360,1424.570000,61.98,U101,U,U1,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06c47fff,191.000000,55.368664,1435.150000,55.37,U201,U,U2,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02ceffff,205.000000,63.690952,1422.900000,63.69,U101,U,U1,U,"2",103.626780,4.000000,0.260000,205.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02787fff,216.000000,4.379480,1422.110000,4.38,U201,U,U2,U,"2",588.837520,2.000000,0.260000,216.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd028b7fff,219.000000,18.389351,1424.010000,18.39,U502,U,U5,U,"2",80.993590,4.000000,0.260000,219.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1cc1ffff,94.000000,33.623466,1422.200000,33.62,U201,U,U2,U,"2",601.000000,1.000000,0.260000,94.00,0.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"2",10.000
8a658bd0268ffff,6.000000,66.883751,1422.130000,66.88,F201,F,F2,F,"1",85.680040,1.000000,0.260000,6.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd15b9ffff,101.000000,66.525757,1425.730000,66.53,U101,U,U1,U,"2",601.000000,1.000000,0.260000,101.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31347fff,91.000000,59.364254,1452.680000,59.36,U201,U,U2,U,"2",588.837520,2.000000,0.260000,91.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd06037fff,209.000000,18.570942,1432.190000,18.57,U201,U,U2,U,"2",67.307400,4.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd04d17fff,188.000000,26.940804,1458.770000,26.94,U201,U,U2,U,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06ceffff,202.000000,28.028910,1433.690000,28.03,U201,U,U2,U,"2",588.837520,2.000000,0.260000,202.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1c99ffff,45.000000,38.282116,1422.290000,38.28,U201,U,U2,U,"2",601.000000,1.000000,0.260000,45.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd0254ffff,219.000000,2.901277,1422.340000,2.90,U101,U,U1,U,"2",588.837520,2.000000,0.260000,219.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3324ffff,92.000000,46.552078,1432.380000,46.55,U602,U,U6,U,"2",588.837520,2.000000,0.260000,92.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0220ffff,190.000000,49.104256,1422.880000,49.10,U602,U,U6,U,"2",601.000000,1.000000,0.260000,190.00,0.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"2",10.000
8a658bd028e7fff,177.000000,52.068481,1424.160000,52.07,U101,U,U1,U,"2",601.000000,1.000000,0.260000,177.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06d8ffff,95.000000,31.920681,1436.760000,31.92,U101,U,U1,U,"2",72.072330,4.000000,0.260000,95.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",14.000
8a658bd03db7fff,,0.000000,1423.890000,0.00,M101,M,M1,M,"2",601.000000,1.000000,0.260000,,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd31047fff,177.000000,55.710884,1455.200000,55.71,U201,U,U2,U,"2",588.837520,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31b17fff,198.000000,47.937046,1466.020000,47.94,M101,M,M1,M,"2",588.837520,2.000000,0.260000,198.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1c91ffff,45.000000,66.942024,1422.430000,66.94,U201,U,U2,U,"2",601.000000,1.000000,0.260000,45.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02627fff,14.000000,8.158170,1422.160000,8.16,U301,U,U3,U,"2",588.837520,2.000000,0.260000,14.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0250ffff,212.000000,5.354561,1422.480000,5.35,M101,M,M1,M,"2",588.837520,2.000000,0.260000,212.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11d57fff,191.000000,21.841160,1422.650000,21.84,U101,U,U1,U,"2",96.442060,2.000000,0.260000,191.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02267fff,0.000000,0.000000,1423.300000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd0231ffff,190.000000,62.004971,1422.850000,62.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,190.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd152b7fff,191.000000,32.640648,1423.380000,32.64,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0636ffff,185.000000,72.272461,1431.070000,72.27,U602,U,U6,U,"2",340.811840,1.000000,0.260000,185.00,0.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"2",9.000
8a658bd06b67fff,0.000000,52.740219,1438.690000,52.74,U602,U,U6,U,"2",320.522070,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd33257fff,45.000000,36.374775,1433.030000,36.37,U602,U,U6,U,"2",588.837520,2.000000,0.260000,45.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd068a7fff,215.000000,30.210899,1438.400000,30.21,M101,M,M1,M,"2",588.837520,2.000000,0.260000,215.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02487fff,172.000000,70.551582,1422.290000,70.55,U101,U,U1,U,"2",121.531620,3.000000,0.260000,172.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1199ffff,215.000000,63.154724,1422.650000,63.15,U101,U,U1,U,"2",96.442060,3.000000,0.260000,215.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd31307fff,175.000000,15.751932,1453.930000,15.75,M102,M,M1,M,"2",588.837520,2.000000,0.260000,175.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15927fff,45.000000,66.277145,1431.660000,66.28,U101,U,U1,U,"2",81.889980,2.000000,0.260000,45.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1535ffff,199.000000,18.260807,1423.290000,18.26,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0232ffff,0.000000,75.284462,1423.230000,75.28,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd02017fff,207.000000,7.039817,1422.580000,7.04,U101,U,U1,U,"2",588.837520,2.000000,0.260000,207.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06257fff,172.000000,65.936966,1428.250000,65.94,U602,U,U6,U,"2",325.188920,2.000000,0.260000,172.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd020d7fff,19.000000,25.483196,1422.310000,25.48,U301,U,U3,U,"2",588.837520,2.000000,0.260000,19.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15aeffff,208.000000,66.733345,1424.410000,66.73,U101,U,U1,U,"2",82.633690,3.000000,0.260000,208.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd04597fff,232.000000,32.951954,1443.990000,32.95,U502,U,U5,U,"2",588.837520,3.000000,0.260000,232.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15017fff,95.000000,55.999603,1425.470000,56.00,U101,U,U1,U,"2",87.699030,4.000000,0.260000,95.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd1cdaffff,227.000000,5.823230,1422.180000,5.82,F201,F,F2,F,"1",588.837520,2.000000,0.260000,227.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd15657fff,176.000000,16.054401,1423.130000,16.05,U101,U,U1,U,"2",588.837520,2.000000,0.260000,176.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06ae7fff,232.000000,14.430717,1433.710000,14.43,U602,U,U6,U,"2",340.811840,3.000000,0.260000,232.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1086ffff,94.000000,60.639751,1424.820000,60.64,U101,U,U1,U,"2",52.657790,4.000000,0.260000,94.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd1570ffff,208.000000,18.672756,1423.920000,18.67,U101,U,U1,U,"2",588.837520,2.000000,0.260000,208.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd152c7fff,185.000000,46.880199,1422.790000,46.88,U101,U,U1,U,"2",106.174550,3.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd06a0ffff,174.000000,40.559605,1434.650000,40.56,U602,U,U6,U,"2",85.777580,3.000000,0.260000,174.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15837fff,184.000000,57.297474,1429.520000,57.30,U101,U,U1,U,"2",75.086310,4.000000,0.260000,184.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",18.000
8a658bd118cffff,52.000000,69.494843,1422.300000,69.49,U101,U,U1,U,"2",588.837520,2.000000,0.260000,52.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15277fff,197.000000,10.828558,1423.080000,10.83,U101,U,U1,U,"2",121.531620,1.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06097fff,202.000000,10.140640,1429.830000,10.14,M304,M,M3,M,"2",588.837520,2.000000,0.260000,202.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3335ffff,45.000000,28.360140,1434.950000,28.36,U201,U,U2,U,"2",81.889980,3.000000,0.260000,45.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0281ffff,181.000000,47.477856,1424.250000,47.48,U101,U,U1,U,"2",601.000000,1.000000,0.260000,181.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15adffff,182.000000,20.595676,1424.040000,20.60,U101,U,U1,U,"2",235.890650,3.000000,0.260000,182.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02b57fff,0.000000,0.000000,1424.850000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd118c7fff,188.000000,71.179810,1422.350000,71.18,U101,U,U1,U,"2",588.837520,2.000000,0.260000,188.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd0240ffff,199.000000,7.930325,1422.240000,7.93,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1532ffff,51.000000,59.126053,1424.030000,59.13,U101,U,U1,U,"2",235.890650,3.000000,0.260000,51.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd312cffff,194.000000,37.239979,1444.920000,37.24,U502,U,U5,U,"2",588.837520,3.000000,0.260000,194.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06aa7fff,215.000000,24.092043,1434.040000,24.09,U602,U,U6,U,"2",85.777580,2.000000,0.260000,215.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1531ffff,211.000000,1.880760,1423.750000,1.88,U101,U,U1,U,"2",106.174550,2.000000,0.260000,211.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15407fff,208.000000,21.096252,1425.650000,21.10,U101,U,U1,U,"2",588.837520,2.000000,0.260000,208.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3165ffff,191.000000,65.617958,1442.660000,65.62,M101,M,M1,M,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd062d7fff,182.000000,8.790437,1426.740000,8.79,U101,U,U1,U,"2",588.837520,2.000000,0.260000,182.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15797fff,52.000000,47.468449,1424.050000,47.47,U101,U,U1,U,"2",80.778870,4.000000,0.260000,52.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",18.000
8a658bd316dffff,182.000000,50.330452,1440.180000,50.33,U602,U,U6,U,"2",588.837520,2.000000,0.260000,182.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15267fff,188.000000,34.595314,1423.070000,34.60,U101,U,U1,U,"2",121.531620,1.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1502ffff,225.000000,25.041706,1425.390000,25.04,U101,U,U1,U,"2",87.699030,4.000000,0.260000,225.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",17.000
8a658bd10b67fff,188.000000,63.739853,1424.060000,63.74,U101,U,U1,U,"2",80.778870,4.000000,0.260000,188.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd150e7fff,208.000000,52.382111,1424.720000,52.38,U101,U,U1,U,"2",99.352420,4.000000,0.260000,208.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",17.000
8a658bd312affff,197.000000,17.032558,1447.240000,17.03,U201,U,U2,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1508ffff,217.000000,12.114793,1424.740000,12.11,U101,U,U1,U,"2",588.837520,2.000000,0.260000,217.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15ba7fff,181.000000,3.286580,1426.760000,3.29,U201,U,U2,U,"2",80.133920,4.000000,0.260000,181.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd3325ffff,192.000000,16.924351,1432.220000,16.92,U602,U,U6,U,"2",588.837520,2.000000,0.260000,192.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd024effff,208.000000,4.553314,1422.150000,4.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,208.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06517fff,92.000000,52.097546,1431.750000,52.10,U502,U,U5,U,"2",588.837520,2.000000,0.260000,92.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06207fff,176.000000,48.466824,1428.680000,48.47,U602,U,U6,U,"2",325.188920,3.000000,0.260000,176.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02c57fff,192.000000,10.893944,1423.140000,10.89,U101,U,U1,U,"2",107.514090,1.000000,0.260000,192.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06867fff,185.000000,6.504519,1440.020000,6.50,U201,U,U2,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31a1ffff,197.000000,11.583190,1459.880000,11.58,M101,M,M1,M,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd004b7fff,199.000000,52.418365,1425.990000,52.42,U201,U,U2,U,"2",325.188920,1.000000,0.260000,199.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd151affff,219.000000,14.853172,1426.290000,14.85,U101,U,U1,U,"2",588.837520,2.000000,0.260000,219.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15b67fff,191.000000,69.830109,1426.650000,69.83,M101,M,M1,M,"2",588.837520,2.000000,0.260000,191.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06ad7fff,200.000000,24.264776,1432.030000,24.26,U602,U,U6,U,"2",588.837520,2.000000,0.260000,200.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0600ffff,191.000000,59.006920,1431.180000,59.01,U201,U,U2,U,"2",94.997870,4.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd15ceffff,43.000000,29.881142,1427.210000,29.88,U101,U,U1,U,"2",588.837520,2.000000,0.260000,43.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15ccffff,92.000000,17.423920,1426.730000,17.42,U101,U,U1,U,"2",588.837520,2.000000,0.260000,92.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd04c97fff,187.000000,22.299101,1450.860000,22.30,U201,U,U2,U,"2",588.837520,2.000000,0.260000,187.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3128ffff,54.000000,54.605007,1445.860000,54.61,U201,U,U2,U,"2",588.837520,2.000000,0.260000,54.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0292ffff,92.000000,69.227180,1426.110000,69.23,U101,U,U1,U,"2",588.837520,2.000000,0.260000,92.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1cc27fff,22.000000,51.395267,1422.200000,51.40,F201,F,F2,F,"1",588.837520,1.000000,0.260000,22.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"2",11.000
8a658bd10a67fff,187.000000,21.184183,1423.350000,21.18,U101,U,U1,U,"2",601.000000,1.000000,0.260000,187.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0285ffff,187.000000,26.151060,1424.360000,26.15,U101,U,U1,U,"2",601.000000,1.000000,0.260000,187.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06547fff,195.000000,36.880943,1430.990000,36.88,M304,M,M3,M,"2",588.837520,2.000000,0.260000,195.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06d17fff,210.000000,49.054909,1439.090000,49.05,M101,M,M1,M,"2",72.072330,4.000000,0.260000,210.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",18.000
8a658bd02d9ffff,199.000000,1.737036,1423.540000,1.74,U101,U,U1,U,"2",82.633690,3.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02a17fff,0.000000,0.000000,1423.910000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,3.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",10.000
8a658bd31a67fff,185.000000,43.747715,1462.850000,43.75,U201,U,U2,U,"2",588.837520,1.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31647fff,218.000000,18.717377,1443.940000,18.72,U502,U,U5,U,"2",588.837520,2.000000,0.260000,218.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15217fff,174.000000,49.639412,1423.320000,49.64,U101,U,U1,U,"2",588.837520,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd31877fff,182.000000,6.751742,1469.940000,6.75,U201,U,U2,U,"2",588.837520,2.000000,0.260000,182.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd06107fff,212.000000,24.336937,1434.290000,24.34,U201,U,U2,U,"2",588.837520,2.000000,0.260000,212.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02467fff,216.000000,4.473469,1422.260000,4.47,U101,U,U1,U,"2",588.837520,2.000000,0.260000,216.00,3.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",11.000
8a658bd029affff,190.000000,13.134435,1425.040000,13.13,M102,M,M1,M,"2",80.993590,3.000000,0.260000,190.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd153b7fff,210.000000,18.555992,1424.080000,18.56,M101,M,M1,M,"2",99.352420,4.000000,0.260000,210.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1cc37fff,145.000000,73.156876,1422.190000,73.16,F201,F,F2,F,"1",972.806440,1.000000,0.260000,145.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1cd07fff,29.000000,39.633755,1422.160000,39.63,F201,F,F2,F,"1",588.837520,2.000000,0.260000,29.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd024f7fff,209.000000,46.213169,1422.200000,46.21,U101,U,U1,U,"2",588.837520,2.000000,0.260000,209.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd026e7fff,85.000000,23.710695,1422.160000,23.71,M102,M,M1,M,"2",71.855080,1.000000,0.260000,85.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1cd6ffff,137.000000,58.714035,1422.250000,58.71,U201,U,U2,U,"2",601.000000,1.000000,0.260000,137.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd04d87fff,53.000000,68.969162,1456.130000,68.97,M102,M,M1,M,"2",588.837520,2.000000,0.260000,53.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02a9ffff,51.000000,48.003555,1423.170000,48.00,M101,M,M1,M,"2",601.000000,1.000000,0.260000,51.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd11d17fff,218.000000,11.254724,1422.860000,11.25,U101,U,U1,U,"2",96.442060,1.000000,0.260000,218.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02987fff,187.000000,58.901283,1424.800000,58.90,U502,U,U5,U,"2",80.993590,3.000000,0.260000,187.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",16.000
8a658bd152dffff,197.000000,6.497154,1422.680000,6.50,U101,U,U1,U,"2",106.174550,3.000000,0.260000,197.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd060e7fff,200.000000,15.902296,1430.390000,15.90,U201,U,U2,U,"2",340.811840,1.000000,0.260000,200.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
